theta,A2,a,b,z,phi1,phi2,status
30.0,-6.0,11.2,6.1,4.0,10.0,10.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,20.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,30.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,40.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,50.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,60.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,70.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,80.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,90.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,100.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,110.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,120.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,130.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,140.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,150.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,160.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,170.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,180.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,190.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,200.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,210.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,220.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,230.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,240.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,250.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,260.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,270.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,280.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,290.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,300.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,310.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,320.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,330.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,340.0,NotYet
30.0,-6.0,11.2,6.1,4.0,10.0,350.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,0.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,10.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,20.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,30.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,40.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,50.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,60.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,70.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,80.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,90.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,100.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,110.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,120.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,130.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,140.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,150.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,160.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,170.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,180.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,190.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,200.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,210.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,220.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,230.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,240.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,250.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,260.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,270.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,280.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,290.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,300.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,310.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,320.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,330.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,340.0,NotYet
30.0,-4.0,11.2,5.8,-1.4,100.0,350.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,0.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,10.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,20.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,30.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,40.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,50.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,60.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,70.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,80.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,90.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,100.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,110.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,120.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,130.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,140.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,150.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,160.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,170.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,180.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,190.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,200.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,210.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,220.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,230.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,240.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,250.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,260.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,270.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,280.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,290.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,300.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,310.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,320.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,330.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,340.0,NotYet
30.0,-4.0,11.4,5.9,-1.2,100.0,350.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,0.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,10.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,20.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,30.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,40.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,50.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,60.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,70.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,80.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,90.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,100.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,110.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,120.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,130.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,140.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,150.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,160.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,170.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,180.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,190.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,200.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,210.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,220.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,230.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,240.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,250.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,260.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,270.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,280.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,290.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,300.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,310.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,320.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,330.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,340.0,NotYet
30.0,-4.0,11.5,5.9,-1.0,100.0,350.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,0.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,10.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,20.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,30.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,40.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,50.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,60.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,70.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,80.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,90.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,100.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,110.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,120.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,130.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,140.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,150.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,160.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,170.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,180.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,190.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,200.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,210.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,220.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,230.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,240.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,250.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,260.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,270.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,280.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,290.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,300.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,310.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,320.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,330.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,340.0,NotYet
30.0,-4.0,11.7,6.1,-0.8,100.0,350.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,0.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,10.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,20.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,30.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,40.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,50.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,60.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,70.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,80.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,90.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,100.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,110.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,120.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,130.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,140.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,150.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,160.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,170.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,180.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,190.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,200.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,210.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,220.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,230.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,240.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,250.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,260.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,270.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,280.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,290.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,300.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,310.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,320.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,330.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,340.0,NotYet
30.0,-4.0,11.7,6.0,-0.6,30.0,350.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,0.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,10.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,20.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,30.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,40.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,50.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,60.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,70.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,80.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,90.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,100.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,110.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,120.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,130.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,140.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,150.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,160.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,170.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,180.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,190.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,200.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,210.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,220.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,230.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,240.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,250.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,260.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,270.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,280.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,290.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,300.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,310.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,320.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,330.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,340.0,NotYet
30.0,-4.0,11.8,6.0,-0.4,30.0,350.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,0.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,10.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,20.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,30.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,40.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,50.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,60.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,70.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,80.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,90.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,100.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,110.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,120.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,130.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,140.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,150.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,160.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,170.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,180.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,190.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,200.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,210.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,220.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,230.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,240.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,250.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,260.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,270.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,280.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,290.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,300.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,310.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,320.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,330.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,340.0,NotYet
30.0,-4.0,11.7,6.1,-0.2,30.0,350.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,0.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,10.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,20.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,30.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,40.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,50.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,60.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,70.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,80.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,90.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,100.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,110.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,120.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,130.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,140.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,150.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,160.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,170.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,180.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,190.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,200.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,210.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,220.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,230.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,240.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,250.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,260.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,270.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,280.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,290.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,300.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,310.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,320.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,330.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,340.0,NotYet
30.0,-4.0,11.6,6.2,0.0,30.0,350.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,0.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,10.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,20.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,30.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,40.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,50.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,60.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,70.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,80.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,90.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,100.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,110.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,120.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,130.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,140.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,150.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,160.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,170.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,180.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,190.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,200.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,210.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,220.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,230.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,240.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,250.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,260.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,270.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,280.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,290.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,300.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,310.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,320.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,330.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,340.0,NotYet
30.0,-4.0,12.4,7.7,0.2,50.0,350.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,0.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,10.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,20.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,30.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,40.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,50.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,60.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,70.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,80.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,90.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,100.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,110.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,120.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,130.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,140.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,150.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,160.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,170.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,180.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,190.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,200.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,210.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,220.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,230.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,240.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,250.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,260.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,270.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,280.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,290.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,300.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,310.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,320.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,330.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,340.0,NotYet
30.0,-4.0,11.1,8.6,0.4,80.0,350.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,0.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,10.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,20.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,30.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,40.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,50.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,60.0,NotYet
30.0,-4.0,10.3,6.6,3.0,0.0,70.0,NotYet
