theta,A2,a,b,z,phi1,phi2,status
30.0,2.0,6.0,9.7,-3.8,60.0,350.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,0.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,10.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,20.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,30.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,40.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,50.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,60.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,70.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,80.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,90.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,100.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,110.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,120.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,130.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,140.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,150.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,160.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,170.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,180.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,190.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,200.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,210.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,220.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,230.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,240.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,250.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,260.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,270.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,280.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,290.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,300.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,310.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,320.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,330.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,340.0,NotYet
30.0,2.0,9.9,5.4,-3.6,30.0,350.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,0.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,10.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,20.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,30.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,40.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,50.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,60.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,70.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,80.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,90.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,100.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,110.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,120.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,130.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,140.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,150.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,160.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,170.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,180.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,190.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,200.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,210.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,220.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,230.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,240.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,250.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,260.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,270.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,280.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,290.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,300.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,310.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,320.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,330.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,340.0,NotYet
30.0,2.0,9.7,5.9,-3.4,40.0,350.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,0.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,10.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,20.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,30.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,40.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,50.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,60.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,70.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,80.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,90.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,100.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,110.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,120.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,130.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,140.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,150.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,160.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,170.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,180.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,190.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,200.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,210.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,220.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,230.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,240.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,250.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,260.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,270.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,280.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,290.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,300.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,310.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,320.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,330.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,340.0,NotYet
30.0,2.0,9.9,5.9,-3.2,40.0,350.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,0.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,10.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,20.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,30.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,40.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,50.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,60.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,70.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,80.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,90.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,100.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,110.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,120.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,130.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,140.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,150.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,160.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,170.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,180.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,190.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,200.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,210.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,220.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,230.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,240.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,250.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,260.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,270.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,280.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,290.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,300.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,310.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,320.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,330.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,340.0,NotYet
30.0,2.0,10.2,5.9,-3.0,40.0,350.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,0.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,10.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,20.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,30.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,40.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,50.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,60.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,70.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,80.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,90.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,100.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,110.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,120.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,130.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,140.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,150.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,160.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,170.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,180.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,190.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,200.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,210.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,220.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,230.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,240.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,250.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,260.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,270.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,280.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,290.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,300.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,310.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,320.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,330.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,340.0,NotYet
30.0,2.0,10.7,5.8,-2.8,40.0,350.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,0.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,10.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,20.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,30.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,40.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,50.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,60.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,70.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,80.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,90.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,100.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,110.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,120.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,130.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,140.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,150.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,160.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,170.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,180.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,190.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,200.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,210.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,220.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,230.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,240.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,250.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,260.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,270.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,280.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,290.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,300.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,310.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,320.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,330.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,340.0,NotYet
30.0,4.0,6.0,9.7,-4.0,60.0,350.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,0.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,10.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,20.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,30.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,40.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,50.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,60.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,70.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,80.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,90.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,100.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,110.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,120.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,130.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,140.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,150.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,160.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,170.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,180.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,190.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,200.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,210.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,220.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,230.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,240.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,250.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,260.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,270.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,280.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,290.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,300.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,310.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,320.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,330.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,340.0,NotYet
30.0,4.0,7.5,8.0,-3.8,60.0,350.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,0.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,10.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,20.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,30.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,40.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,50.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,60.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,70.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,80.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,90.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,100.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,110.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,120.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,130.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,140.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,150.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,160.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,170.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,180.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,190.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,200.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,210.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,220.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,230.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,240.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,250.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,260.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,270.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,280.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,290.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,300.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,310.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,320.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,330.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,340.0,NotYet
30.0,4.0,10.1,5.6,-3.6,40.0,350.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,0.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,10.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,20.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,30.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,40.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,50.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,60.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,70.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,80.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,90.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,100.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,110.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,120.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,130.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,140.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,150.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,160.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,170.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,180.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,190.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,200.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,210.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,220.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,230.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,240.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,250.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,260.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,270.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,280.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,290.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,300.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,310.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,320.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,330.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,340.0,NotYet
30.0,4.0,8.9,7.2,-3.4,50.0,350.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,0.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,10.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,20.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,30.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,40.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,50.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,60.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,70.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,80.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,90.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,100.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,110.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,120.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,130.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,140.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,150.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,160.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,170.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,180.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,190.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,200.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,210.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,220.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,230.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,240.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,250.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,260.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,270.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,280.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,290.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,300.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,310.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,320.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,330.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,340.0,NotYet
30.0,4.0,9.0,7.4,-3.2,50.0,350.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,0.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,10.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,20.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,30.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,40.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,50.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,60.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,70.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,80.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,90.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,100.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,110.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,120.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,130.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,140.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,150.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,160.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,170.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,180.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,190.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,200.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,210.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,220.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,230.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,240.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,250.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,260.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,270.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,280.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,290.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,300.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,310.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,320.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,330.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,340.0,NotYet
30.0,4.0,9.2,7.6,-3.0,50.0,350.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,0.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,10.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,20.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,30.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,40.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,50.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,60.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,70.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,80.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,90.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,100.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,110.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,120.0,NotYet
30.0,6.0,7.8,7.8,-4.0,60.0,130.0,NotYet
